2021-05-30 14:26:43,b'30/05/2021   \xf0\x9d\x90\xb2\xf0\x9d\x90\xa8\xf0\x9d\x90\xae \xf0\x9d\x90\x9c\xf0\x9d\x90\x9a\xf0\x9d\x90\xa7 \xf0\x9d\x90\xa1\xf0\x9d\x90\x9e\xf0\x9d\x90\xa5\xf0\x9d\x90\xa9 \xf0\x9d\x90\xa7\xf0\x9d\x90\x9e\xf0\x9d\x90\x9e\xf0\x9d\x90\x9d\xf0\x9d\x90\xb2 \xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\x9e \xf0\x9d\x90\x9d\xf0\x9d\x90\xae\xf0\x9d\x90\xab\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7\xf0\x9d\x90\xa0 \xf0\x9d\x90\xa9\xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\x9d\xf0\x9d\x90\x9e\xf0\x9d\x90\xa6\xf0\x9d\x90\xa2\xf0\x9d\x90\x9c \xf0\x9d\x90\x9b\xf0\x9d\x90\xb2 \xf0\x9d\x90\x9d\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\x9a\xf0\x9d\x90\xad\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7\xf0\x9d\x90\xa0  #investing #bitcoin #cryptoinvestor\xe2\x80\xa6 https://t.co/BAZlojm1Gh',b'finanalysis_fin'
2021-05-30 14:26:41,"b'@RaoulGMI @hereforfintwit Oh please Raoul, where was the balance sheet expansion during Bitcoin\xe2\x80\x99s last run up from\xe2\x80\xa6 https://t.co/bWQB5AEen2'",b'adrianboucek'
2021-05-30 14:26:40,b'sell  MATIC/USDT @ 1.84972\n#Bitcoin #Ethereum #Matic #Tradingbots #cryptocurrency',b'ActanonverbaC'
2021-05-30 14:26:37,b'@Bitcoin_K_S_A @CoinMENA Done thank you',b'serhaneimene'
2021-05-30 14:26:36,b'Get on @CoinMarketCap and hit the \xe2\xad\x90\xef\xb8\x8f button and make $DINU @dogey_inu trending two days in a row! #Dinuspaceforce\xe2\x80\xa6 https://t.co/YEHt5Ynaes',b'AntagonNarratus'
2021-05-30 14:26:35,b'@Bitcoin_K_S_A @CoinMENA Good luck',b'aissahasnaoui'
2021-05-30 14:26:35,b'@CryptoCobain thought you consider him in psychotic and not wanting to have anything to do with bitcoin as long as\xe2\x80\xa6 https://t.co/18Ir62wlk3',b'hitchhooker'
2021-05-30 14:26:34,"b""@akhsienarie @BinanceChain We don't  buy bitcoin\nWe earn bitcoin From Mining \nI'm ready to show 10 lucky people on\xe2\x80\xa6 https://t.co/XURmgClWJ2""",b'raferacrypto'
2021-05-30 14:26:34,b'@News24 @Eliot_syke has all it takes to turn things well for you with his company platform and strategy on Bitcoin\xe2\x80\xa6 https://t.co/ndw5nTjlj0',b'_Kathy_31'
2021-05-30 14:26:33,b'PayPal surpassed $300 million in #Bitcoin transaction volume.',b'Furkantun72'
2021-05-30 14:26:33,b'@nebraskangooner I mean what about your TA on bitcoin today',b'RajeshB96039937'
2021-05-30 14:26:31,b'@eNCA @Eliot_syke has all it takes to turn things well for you with his company platform and strategy on Bitcoin tr\xe2\x80\xa6 https://t.co/BVHul2pJXi',b'_Kathy_31'
2021-05-30 14:26:31,b'@TimesLIVE @Eliot_syke has all it takes to turn things well for you with his company platform and strategy on Bitco\xe2\x80\xa6 https://t.co/D5nAHeRPxo',b'_Kathy_31'
2021-05-30 14:26:31,b'@eNCA @Eliot_syke has all it takes to turn things well for you with his company platform and strategy on Bitcoin tr\xe2\x80\xa6 https://t.co/BMriHQ4zvF',b'_Kathy_31'
2021-05-30 14:26:30,"b'@CryptoWhale #Bitcoin\xc2\xa0\xc2\xa0will reach $20,000 by the end of this month'",b'amaurisnunez1'
2021-05-30 14:26:29,b'I strongly agree. Bitcoin is fully bearish. Below 20k USD soon \xe2\x9c\x8c\xef\xb8\x8f #Bitcoin https://t.co/kDwtW4Sxpe',b'theOdumodu'
2021-05-30 14:26:28,b'@cryptomanran I\xe2\x80\x99m going to need a few boxes of those if Bitcoin keeps going down \xf0\x9f\x99\x83',b'slycas512'
2021-05-30 14:26:27,b'Go Rinus! #bitcoin',b'notgrubles'
2021-05-30 14:26:26,b'@rebeccagrants Several altcoin ledgers are decentralized and some are still growing and some will never mature. In\xe2\x80\xa6 https://t.co/U3Pi3EtrDo',b'Chainga73474558'
2021-05-30 14:26:25,"b""@CryptoWhale @michael_saylor definitely has a crack head vibe.  He's not not the most convincing or articulate..  n\xe2\x80\xa6 https://t.co/569jHAww6C""",b'jcbdc88fun'
2021-05-30 14:26:25,"b'Any of #cryptocurrency should not be a cost to the environment as without a clean environment for people to exist,\xe2\x80\xa6 https://t.co/qZ9qyhg17y'",b'asirinonis'
2021-05-30 14:26:25,b'ALERT! MORE BAD NEWS FOR CYRPTO\n SELL BITCOIN AND DOGECOIN NOW\nChinese government effectively bans cryptocurrencies\xe2\x80\xa6 https://t.co/DpcbPkroZ3',b'jimmyblow5'
2021-05-30 14:26:22,b'@EduerdoNieves @alexoncrypto yes stick to your game plan. I got out of bitcoin cash at a 3x when it could have 10x\xe2\x80\xa6 https://t.co/ll3lUYCd6L',b'Johnnysmiths8'
2021-05-30 14:26:22,"b""@Aspie96 @LBRYcom @OdyseeTeam That's like saying Coinomi can deplatform you from their service (which users are lik\xe2\x80\xa6 https://t.co/SObG3HszUl""",b'TheDesertLynx'
2021-05-30 14:26:21,b'Area Twitter #IPOB Reece Champions league\n\n#Bitcoin #Forsage #cz_binance \n\nJoin My Forsage BUSD Team Made Up Of Stu\xe2\x80\xa6 https://t.co/QXvpvvjMH8',b'IkeguluD'
2021-05-30 14:26:17,b'@jclcapital interesting positive correlation between #Bitcoin and #DXY over the past two months while #GOLD and\xe2\x80\xa6 https://t.co/VXVu4Dq1NC',b'AustrianAnalyst'
2021-05-30 14:26:17,b'@JohnEDeaton1 @MackAttackXRP \xf0\x9f\x91\x80 \xf0\x9f\x91\x80 Fun fact: \xe2\x80\x98only about 2% of the Bitcoin addresses hold 1 Bitcoin or more\xe2\x80\x99.',b'MrsWendyBendy'
2021-05-30 14:26:17,"b'@CoinDesk @davidzmorris #Bitcoin has all the potential of an asset that can be saved, retrieved and exchanged at a\xe2\x80\xa6 https://t.co/x01ZYTHQta'",b'carrisamarie0'
2021-05-30 14:26:17,"b""@rda100 @michael_saylor We don't  buy bitcoin\nWe earn bitcoin From Mining \nI'm ready to show you and few lucky peop\xe2\x80\xa6 https://t.co/5B7KjtbJ9m""",b'LeviDickens1'
2021-05-30 14:26:15,"b'JUST LAUNCHED CLAIM 2,500,000 #MAXTOKEN   Airdrop Link: https://t.co/8QvXsYEb2V  #airdrop #BSC #BNB #PancakeSwap\xe2\x80\xa6 https://t.co/9opTMiC9qV'",b'FX48482215'
2021-05-30 14:26:14,b'@cryptoworld202 Buy #Bitcoin\xc2\xa0\xc2\xa0on sale  \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb',b'OneDayPete'
2021-05-30 14:26:13,b'@The_Ring_Lord @ToneVays You all need to diamond rectum bitcoin to $10k. Test your mettle.',b'senk99'
2021-05-30 14:26:13,b'@007andXxx Once Bitcoin starts moving again in 3-4 months then ALTs will also.',b'Talawonderman'
2021-05-30 14:26:12,"b""@Steve02055632 @aplfintech It's funny how Bitcoin Maxis hate on XRP,  and XRP Maxis hate on Apollo. \xf0\x9f\x98\x82""",b'Earlcoles1'
2021-05-30 14:26:11,b'@BigCheds Who tf wants 20k bitcoin? I know smart money would buy it. But I see no one cheering on 20k. Serious and genuine tone here.',b'crypto_graphica'
2021-05-30 14:26:11,"b'@CoinDesk @lightning @roasbeef #Bitcoin has all the potential of an asset that can be saved, retrieved and exchange\xe2\x80\xa6 https://t.co/KTgAm9X6gN'",b'carrisamarie0'
2021-05-30 14:26:10,"b'\xe2\x80\x9cBitcoin Mixer Operation Shutdown. Monero To The Rescue\xe2\x80\x9d with @MoneroTalk, @DonYakka , @DouglasTuman, @anhdres ,\xe2\x80\xa6 https://t.co/SBUYQKbQa2'",b'CryptoTweetie'
2021-05-30 14:26:10,b'This Ethereum metric exceeds Bitcoin\xe2\x80\x99s again! Here\xe2\x80\x99s the impact  \n\n#btc #bitcoin #cryptocurrency #ethereum #\xe4\xbb\xae\xe6\x83\xb3\xe9\x80\x9a\xe8\xb2\xa8\xe2\x80\xa6 https://t.co/L0LcSUEmak',b'nowonbitcoin'
2021-05-30 14:26:08,"b""A 2 to 6-week dip is still a DIP.\n\nIt's not a bear market. \n\nIt's pure manipulation.\n\n#Crypto #Bitcoin""",b'innershirts'
2021-05-30 14:26:08,"b'Check out these guys @IbizaToken  representing one of the best holidays destination and it\xe2\x80\x99s citizens , Ibiza, Spai\xe2\x80\xa6 https://t.co/hoJuaAWtrf'",b'crypto_skeptic'
2021-05-30 14:26:07,b'@ewnupdates @Eliot_syke has all it takes to turn things well for you with his company platform and strategy on Bitc\xe2\x80\xa6 https://t.co/TVSdxPUtk2',b'_Kathy_31'
2021-05-30 14:26:06,"b""@GigaBTC If the shot at human freedom that #Bitcoin offer fails, money won't be of any use. Same applies if the CCP\xe2\x80\xa6 https://t.co/yLCr1t2xTq""",b'fernevak'
2021-05-30 14:26:04,"b'Bitcoin Price Prediction: BTC/USD Touches $40,855 Daily High Biz Builder Mike https://t.co/kTlncJYrdn https://t.co/vuchJ0cu5i'",b'amitjain13'
2021-05-30 14:26:03,b'@BigCheds I ...for one...and I think am speaking for many others...absofnlutely DO NOT want a $20k #bitcoin',b'LeeVanCleef1'
2021-05-30 14:26:02,b'I have a strong feeling @rinusveekay and that @ECRIndy @Bitcoin car is going to be really strong and surprise a lot\xe2\x80\xa6 https://t.co/fzM6I5rPTV',b'DrunkAtIndy'
2021-05-30 14:26:01,b'@CryptoWhale Once Again We Have Sooken #madolorian #Bitcoin',b'MrPresidentTy'
2021-05-30 14:26:00,b'@BillyM2k @BarrySilbert @UFMJA @ClayLambert20 @WayneVaughan @elonmusk sell all bitcoin',b'Roussel44748534'
2021-05-30 14:25:58,b'I have no more cash to buy more $egld\nShould I get a second mortgage?\n$btc $eth $vet $xrp #Bitcoin',b'privacybull'
2021-05-30 14:25:57,"b'@edcarpenter20 @APompliano @ECRIndy #Bitcoin has all the potential of an asset that can be saved, retrieved and exc\xe2\x80\xa6 https://t.co/sMYgQuPePj'",b'carrisamarie0'
2021-05-30 14:25:56,b'@CryptoWhale Bitcoin will rob all your savings by the end of this year! \xf0\x9f\x98\x82',b'mikes511'
2021-05-30 14:25:56,"b""@UMattraa @BinanceChain We don't  buy bitcoin\nWe earn bitcoin From Mining \nI'm ready to show 10 lucky people on how\xe2\x80\xa6 https://t.co/eK94C6YqPg""",b'raferacrypto'
2021-05-30 14:25:53,b'@surferjimw I\xe2\x80\x99ve never felt so confident about an asset before. Stocks are too volatile for me right now and unpred\xe2\x80\xa6 https://t.co/wjKqOlub9I',b'MarRaremos'
2021-05-30 14:25:53,"b""@akmanCapital @michael_saylor We don't  buy bitcoin\nWe earn bitcoin From Mining \nI'm ready to show you and few luck\xe2\x80\xa6 https://t.co/dXFdxTskdS""",b'LeviDickens1'
2021-05-30 14:25:53,b'@kreizmen There are matching lists for most common languages. The words are chosen to require only the first 3 or 4\xe2\x80\xa6 https://t.co/gL4nY1iu4H',b'io_terry'
2021-05-30 14:25:53,b'@Bitcoin_K_S_A @CoinMENA Done \xf0\x9f\x8c\x9a\xe2\x99\xa5\xef\xb8\x8f',b'maxz_si'
2021-05-30 14:25:51,b'@SoumenJ09460390 @digitalassetbuy Isn\xe2\x80\x99t Bitcoin Cash the upgrade? \xf0\x9f\x98\x82',b'kamagloire'
2021-05-30 14:25:51,b'@CryptoWhale @ToneVays What do you think ? #Bitcoin',b'captainyigithan'
2021-05-30 14:25:50,"b""Buy the dip. If price holds $30k support at least you're covered. \n\n#bitcoin #btc #ethereum #eth #crypto #SOL #solana #solanaszn""",b'BigDickkEnergy'
2021-05-30 14:25:48,"b""I found #bitcoin in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome!\xe2\x80\xa6 https://t.co/FsphBnfwkC""",b'Oldmanlime1'
2021-05-30 14:25:48,"b'@crypto_birb Thanks to the platform i made my #BITCOIN  investment, have had no loss during this whole dip!\nMy prof\xe2\x80\xa6 https://t.co/63U7EQZ2vJ'",b'kendralouis01'
2021-05-30 14:25:47,b'The Bitcoin network struggling to get its usual dose of summer time renewables. Little rain + high demand mean that\xe2\x80\xa6 https://t.co/w5Mc39pump',b'DigiEconomist'
2021-05-30 14:25:46,"b'@APompliano @HODL_sworth #Bitcoin has all the potential of an asset that can be saved, retrieved and exchanged at a\xe2\x80\xa6 https://t.co/8UVjIGlh4E'",b'carrisamarie0'
2021-05-30 14:25:45,b'$MSHIBA to the moon! Pre-sale June 1st\n\nJoin discord&amp;telegram\nhttps://t.co/2fP0b68IiC\n\n#presale #presales #BSC #BNB\xe2\x80\xa6 https://t.co/4HBEJs2aBb',b'Medai01097198'
2021-05-30 14:25:45,"b'@CryptoWhale #Bitcoin ohh you mean $200,000++ ?'",b'itskenil'
2021-05-30 14:25:42,b'@CryptoWhale May bE rigHT cUzz tHe grapH iTs same likE iT waS in 2017\xf0\x9f\x98\x85\xf0\x9f\x98\x85\n#Bitcoin',b'MuneebK60796649'
2021-05-30 14:25:41,b'@ewnreporter @CapeTalk @Radio702 @Eliot_syke has all it takes to turn things well for you with his company platform\xe2\x80\xa6 https://t.co/QUKITnUnOD',b'_Kathy_31'
2021-05-30 14:25:40,b'Bitcoin invented by NSA forsure. And I m sure they have a backdoor for that algorthm. When they are done with bitcoin ......',b'Atakana96054533'
2021-05-30 14:25:40,b'F1 Bitcoin #Bitcoin $BTC',b'SuddenlySatoshi'
2021-05-30 14:25:40,b'Crypto God #Bitcoin $BTC',b'SuddenlySatoshi'
2021-05-30 14:25:40,"b'WHY AM I JUST FINDING THIS OUT? DO. NOT. BUY. #BITCOIN\n\n\xe2\x80\x9cBitcoin will be \xe2\x80\x98halving\xe2\x80\x99 April 25, 2024. This means whate\xe2\x80\xa6 https://t.co/OkuuSW47cg'",b'SweepTheLows'
2021-05-30 14:25:39,b'@PeterMcCormack Frickin awesome day to be a #bitcoin peep',b'BitcoinManor'
2021-05-30 14:25:39,"b""@JohnPatman4 @michael_saylor We don't  buy bitcoin\nWe earn bitcoin From Mining \nI'm ready to show you and few lucky\xe2\x80\xa6 https://t.co/iL22mC4EW2""",b'LeviDickens1'
2021-05-30 14:25:39,b'@mzwaimbeje @SABCNews @Eliot_syke has all it takes to turn things well for you with his company platform and strate\xe2\x80\xa6 https://t.co/SOHoGRjiIu',b'_Kathy_31'
2021-05-30 14:25:38,b'@NftCollector31 The Birth of Bitcoin\xc2\xa0 \xe2\x9c\xa8\xf0\x9f\xa7\x9a https://t.co/PEFBOke4kC\n#nft #nftart #nftartist #nftcollector',b'NegarFakhar'
2021-05-30 14:25:37,"b""Haven't looked at the #crypto market all weekend this far. Reading thru crypto Twitter I'd have expected 20K\xe2\x80\xa6 https://t.co/uiyshg1CBp""",b'samvolkering'
2021-05-30 14:25:36,"b'@Frances_Coppola Same people who are unbanked your mean? These people will easy get a smartphone, and buy some bitc\xe2\x80\xa6 https://t.co/cgwChJO2he'",b'Enkitek'
2021-05-30 14:25:35,"b'@CobraBitcoin @DanielKrawisz @bitcoin_pizza @nntaleb @CoinMarketCap Honestly Cobra, what do you like about BTC?'",b'TwetchUser5228'
2021-05-30 14:25:35,"b'@APompliano #Bitcoin has all the potential of an asset that can be saved, retrieved and exchanged at a later time,\xe2\x80\xa6 https://t.co/dg4z1Nm0Ji'",b'carrisamarie0'
2021-05-30 14:25:34,"b'Brazilians Who Held $1,000 in Crypto Last Year Must Report It on Tax Returns by End of May https://t.co/nLFtg34BJM'",b'bizgram'
2021-05-30 14:25:30,"b'Crypto is unique, networks being build on the biggest network we have - the internet. Using TA on #Bitcoin works, b\xe2\x80\xa6 https://t.co/VzzEmavCs8'",b'bitcosaurus'
2021-05-30 14:25:29,b'@RealJamesWoods Invest in Bitcoin',b'RyanMcKenna20'
2021-05-30 14:25:29,b'@EdanYago Everything is corruptible including Bitcoin. Thinking otherwise is another strategic mistake. I hope you\xe2\x80\xa6 https://t.co/T45Gc2mOPU',b'_subguru'
2021-05-30 14:25:28,b'Nft nfts defi \na wallet .. combine .. \nproject like. I do not support. \nI refuse ..\n\nsimple miner. bitcoin similar\xe2\x80\xa6 https://t.co/WvwWfw0UrF',b'Brokerhayaliku2'
2021-05-30 14:25:26,"b'@TheMoonCarl Thanks to the platform i made my #BITCOIN  investment, have had no loss during this whole dip!\nMy prof\xe2\x80\xa6 https://t.co/1JUQx205oM'",b'kendralouis01'
2021-05-30 14:25:25,b'ALERT! MORE BAD NEWS FOR CYRPTO\n SELL BITCOIN AND DOGECOIN NOW\nChinese government effectively bans cryptocurrencies\xe2\x80\xa6 https://t.co/36VWJfUvVG',b'jimmyblow5'
2021-05-30 14:25:23,b'Broke: growing weed indoors for money\nWoke: mining bitcoin indoors for money\nBespoke: illegally tapping electrical\xe2\x80\xa6 https://t.co/RJV0Ffql4r',b'TheSuppressed86'
2021-05-30 14:25:21,b'@Chriseldalewis @SABCNews @Eliot_syke has all it takes to turn things well for you with his company platform and st\xe2\x80\xa6 https://t.co/OjLogKDLfE',b'_Kathy_31'
2021-05-30 14:25:19,b'#birthdayboy #linkedin #twitter #facebook #instagram #tiktok #socialmedia #pinterest #dogecoin #deal #gift #gifts\xe2\x80\xa6 https://t.co/XzSGGGbxm2',b'bmurphypointman'
2021-05-30 14:25:19,b'@finanonce @Anthony34207401 @unusual_whales AMC will never go to 500k. It will never go to 100k. You can save this\xe2\x80\xa6 https://t.co/vJNuJPN7fR',b'CyclesWP'
2021-05-30 14:25:17,b'@airdropinspect Good project and congratulations to the whole team for their efforts and dedication and commitment.\xe2\x80\xa6 https://t.co/bGjcWBDMX8',b'purharto'
2021-05-30 14:25:11,"b'@TheMoonCarl Thanks to the platform i made my #BITCOIN  investment, have had no loss during this whole dip!\nMy prof\xe2\x80\xa6 https://t.co/TUxQCuBSF8'",b'kendralouis01'
2021-05-30 14:25:10,b'Bitcoin too boring. Please make some move',b'trucle90287810'
2021-05-30 14:25:10,"b'@CharlieShrem #Bitcoin has all the potential of an asset that can be saved, retrieved and exchanged at a later time\xe2\x80\xa6 https://t.co/kA9EYFOE9U'",b'carrisamarie0'
2021-05-30 14:25:08,"b'Bitcoin\xe2\x80\x99s Price Regains Some Losses, Signals Still Show Indecisive Crypto Markets https://t.co/8Mh4amwyZn #Bitcoin\xe2\x80\xa6 https://t.co/S0baPASzvS'",b'KhalifaNassif'
2021-05-30 14:25:08,b'FOR FREE bitcoin and paypal earnings on as Follows ||||||\n\nFREE sign up on\nhttps://t.co/crMwnkxqK5\xe2\x80\xa6 https://t.co/W9HAWI2PCj',b'ForEarnMiners'
2021-05-30 14:25:08,b'@SABCNews @Eliot_syke has all it takes to turn things well for you with his company platform and strategy on Bitcoi\xe2\x80\xa6 https://t.co/fW9lVwnitK',b'_Kathy_31'
2021-05-30 14:25:07,b'@airdropinspect I love your project \xf0\x9f\x98\x8d\xf0\x9f\xa5\xb0\n\n#Airdrop #Airdrops #Airdropinspector #Crypto #Bitcoin \n\n@Bittuverma7\xe2\x80\xa6 https://t.co/4ecYN2ZYk7',b'AbhayKundu11'
2021-05-30 14:25:06,b'@Apluscomm1David @drboycewatkins1 I still think #Bitcoin is the better hedge',b'daymianmaryk'
2021-05-30 14:25:05,b'\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80 $KSM Long Position \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\nEntry Price: 290.73\nTarget:292.125\nStop:287.764\n#Binance #Bitcoin #Signals #Sell\xe2\x80\xa6 https://t.co/5136JZdFyR',b'hobabot'
2021-05-30 14:25:03,b'The #Bitcoin Crash of 2021 Compared to Past Sell-Offs\nvia @VisualCap\n@nigewillson @Hana_ElSayyed @MikeQuindazzi\xe2\x80\xa6 https://t.co/bF02XFKvaa',b'smullian'
2021-05-30 14:25:03,b'@Safebite_crypto Good project!\n@Lytran1402 @lieutran2302 @TrnNa22640159 \n#Airdrop #Bitcoin #Ethereum #Crypto #crypto #SafeBite #SBITE',b'HTran223'
2021-05-30 14:25:02,b'@eNCA @Eliot_syke has all it takes to turn things well for you with his company platform and strategy on Bitcoin tr\xe2\x80\xa6 https://t.co/nWpaMIzvZd',b'_Kathy_31'
2021-05-30 14:25:01,b'ALERT! MORE BAD NEWS FOR CYRPTO\n SELL BITCOIN AND DOGECOIN NOW***8\nChinese government effectively bans cryptocurren\xe2\x80\xa6 https://t.co/wfqCnsxuLR',b'jimmyblow5'
2021-05-30 14:25:00,b'Special thanks to: \n- Our sponsor @NYDIG_BTC; and\n- Everyone who listens and subscribes\n\n#WhatisMoney #Bitcoin',b'WhatisMoneyShow'
2021-05-30 14:25:00,b'@jamesjyucel @Lionel46294550 Xrp replacing bitcoin \xf0\x9f\xa4\xa3\nCrypto delusion at its finest',b'nneko124'
2021-05-30 14:24:59,"b'@doctormann @nandan_raggu @nntaleb @MedicinePrimal Bitcoin was birthed using a credit card payment. \n\n""with a numbe\xe2\x80\xa6 https://t.co/48bKOIbhGw'",b'dickcata'
2021-05-30 14:24:59,b'https://t.co/i7j5OeYv0O\n\nMy latest #Bitcoin targets &amp; Analysis.\n#btc #crypto',b'100Coiner'
2021-05-30 14:24:58,"b'@WClementeIII You need to save that name tag for the day that bitcoin dips from 1M/BTC to $700,000/BTC.  It can be the running joke'",b'JohnOdetteMD'
2021-05-30 14:24:52,b'@AldrinSampear @Eliot_syke has all it takes to turn things well for you with his company platform and strategy on B\xe2\x80\xa6 https://t.co/C0NnZ2jY9q',b'_Kathy_31'
2021-05-30 14:24:51,b'WiM018 - The Booth Series | Episode 8 | Unity and Conflict.\n@JeffBooth and I discuss:\n\n- Inflation \n- Social Solida\xe2\x80\xa6 https://t.co/XZQ29AS2Lo',b'WhatisMoneyShow'
2021-05-30 14:24:51,b'@RussellOkung @PNCBank bitcoin or bust',b'stoladev'
2021-05-30 14:24:51,b'#Bitcoin OrdersMatched:\n buys 0.51176 mbtc at price = 24914.0 GBP/BTC at time = 30-05-2021 15:24:51',b'dlefcoe'
2021-05-30 14:24:50,b'@HaileyLennonBTC Altcoiners should read the bitcoin whitepaper',b'aquilisdicio'
2021-05-30 14:24:49,b'WHAT THE H&amp;3L IS HAPPENING WITH BITCOIN &amp; ETHEREUM?????? https://t.co/G7szvYvxAn via @YouTube\n\nLive Stream \xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5',b'CryptMj'
2021-05-30 14:24:49,"b'Things you don\xe2\x80\x99t read at market bottoms. \nAs long as we see tweets like these, #Bitcoin has room for (much) lower. https://t.co/drJ6cWUz1i'",b'jfhksar88'
2021-05-30 14:24:49,"b'If you want to be a successful trader, the first rule is to forget about fear....\n\n#Bitcoin'",b'ravi_dudu'
2021-05-30 14:24:47,"b""@gardling @nntaleb @Eastifer @Zdch3 @paalsky @libitx Looks like he's a masochist then, if he deliberatly wants to g\xe2\x80\xa6 https://t.co/hTz1NB4k0K""",b'VrilKing'
2021-05-30 14:24:45,b'@RussellOkung @PNCBank I CHOOSE #BITCOIN https://t.co/5CVBlbIVhh',b'BVBTC'
2021-05-30 14:24:43,"b""@inmortalcrypto #Bitcoin\xc2\xa0 stop messing around, you're not fooling anyone. We know there'll be a new ATH soon. \n\nHey\xe2\x80\xa6 https://t.co/xYGBwcU4CS""",b'karwanewalitrav'
2021-05-30 14:24:42,b'Buy bitcoin/dogecoin https://t.co/naaeHyQ3h2',b'JRadigalesG'
2021-05-30 14:24:41,"b'@bitcoin_vanga @Pastore1314 A gift for my Syrian brothers, this way, $100 for free $ 100 gift provided by binance w\xe2\x80\xa6 https://t.co/3isxmcfHCa'",b'ajory_omar'
2021-05-30 14:24:41,b'The smartest money in the space - #Few hardly appropriate anymore. It\xe2\x80\x99s feeling like #Bitcoin 5 years ago -  This i\xe2\x80\xa6 https://t.co/YDq53N2OuU',b'markrcrypto'
2021-05-30 14:24:41,b'Biden unveils $6 trillion 2022 budget that includes costly pandemic recovery and jobs plans - ABC News -\xe2\x80\xa6 https://t.co/QnNemqN2WO',b'Goldtrader14'
2021-05-30 14:24:38,b'#Indy500 + #Bitcoin = Motorsport History in the making. Thanks @edcarpenter20 https://t.co/KVnJLLxzVN',b'spacephilman'
2021-05-30 14:24:37,"b""Here's how traders use call options to increase their Bitcoin holdings   #bybit #bitcoin #club88 #bybitchallenge https://t.co/CkSOhkiYZg""",b'CryptradeVip'
2021-05-30 14:24:35,"b""@EdanYago @fluidvoice @BlockDebate @muneeb @Stacks I agree it's debatable. I'm fine being wrong. What confuses me i\xe2\x80\xa6 https://t.co/40QRTtU6Rn""",b'SomsenRuben'
2021-05-30 14:24:32,b'@SowetanLIVE @Eliot_syke has all it takes to turn things well for you with his company platform and strategy on Bit\xe2\x80\xa6 https://t.co/Mp7amX0uD9',b'_Kathy_31'
2021-05-30 14:24:30,b'@AbasFreshly @SolanaNOT @LaBi_coins @JohnAkp10748544 @NellyBass7 ALERT! MORE BAD NEWS FOR CYRPTO\n SELL BITCOIN AND\xe2\x80\xa6 https://t.co/RBb7CumVvo',b'jimmyblow5'
2021-05-30 14:24:29,b'@Bitcoin_K_S_A @CoinMENA Goodluck',b'AssepYunant'
2021-05-30 14:24:27,b'@TimesLIVE @Eliot_syke has all it takes to turn things well for you with his company platform and strategy on Bitco\xe2\x80\xa6 https://t.co/rOPsjJUPij',b'_Kathy_31'
2021-05-30 14:24:23,"b'Bitcoin is up 272% over the past year to today.\n\nYet, according to my Twitter feed, I have made the worst investmen\xe2\x80\xa6 https://t.co/f59i53250V'",b'jratcliff'
2021-05-30 14:24:22,"b'@binance #Bitcoin has all the potential of an asset that can be saved, retrieved and exchanged at a later time, and\xe2\x80\xa6 https://t.co/UsmAmKBFxA'",b'carrisamarie0'
2021-05-30 14:24:20,b'Bitcoin 2021 explained by Matt LeBlanc\n\nHow it started.       How its going https://t.co/2y96BPFcOy',b'BitcoinIsWisdom'
2021-05-30 14:24:20,b'@educarteconomic \xf0\x9f\x8e\x81 @Libonomy blockchain can provide the fastest blockchain network speed in the industry.\xf0\x9f\x8e\x89\xe2\x80\xa6 https://t.co/IsnEkg15dX',b'UbbinMofiz'
2021-05-30 14:24:20,"b""@SUNILRA17999897 @BinanceChain We don't  buy bitcoin\nWe earn bitcoin From Mining \nI'm ready to show 10 lucky people\xe2\x80\xa6 https://t.co/YkybXb9sFk""",b'raferacrypto'
2021-05-30 14:24:19,b'@BarrySilbert @UFMJA @BillyM2k @ClayLambert20 @WayneVaughan @elonmusk sell all Bitcoin',b'Roussel44748534'
2021-05-30 14:24:17,"b'@binance @HVinitzki #Bitcoin has all the potential of an asset that can be saved, retrieved and exchanged at a late\xe2\x80\xa6 https://t.co/mGmmximn8R'",b'carrisamarie0'
2021-05-30 14:24:15,"b'Brazilians Who Held $1,000 in #Crypto Last Year Must Report It on Tax Returns by End of May https://t.co/vv7eiXDjC2 via @BTCTN'",b'suedostasien'
2021-05-30 14:24:13,"b""@AlexDelarge6553 \xf0\x9f\x98\x82.. There's a few I'd like to cash in as well.. Can we request Bitcoin for payment in return for a few followers?""",b'JohnRSpano1'
2021-05-30 14:24:09,b'This Ethereum metric exceeds Bitcoin\xe2\x80\x99s again! Here\xe2\x80\x99s the impact #BTC #ETH\nhttps://t.co/nWLIyJFfKv',b'PABS_News'
